сabbage_value,fruit_value,sugar_value,candy_value,biscuits_value,mutton_value,beef_value,chicken_value,pork_value,fish_value,herring_value,curd_value,sour_creame_value,butter_value,milk_kefir_value
5059.587299999998,50859.58900000002,26767.320800000005,8653.097299999996,15376.714400000006,115.05540000000008,1940.110099999999,32173.8745,7927.277000000009,689.0228000000003,3479.5099,6297.1087000000025,7482.638399999997,3450.5317000000005,92769.8085000001
16586.7216,77191.01300000012,35020.14199999996,20560.982600000018,18315.1797,437.7191,2356.2909000000004,51821.75549999998,9204.318999999998,1111.1587000000002,2872.9394000000025,9086.277000000004,12250.526000000013,9100.32150000001,120386.26180000015
12704.584900000005,66368.49600000001,30914.00430000002,8821.450399999994,16079.667000000005,0.0,1372.2946000000013,40901.36910000005,12105.832999999995,2192.1967999999983,1588.8546999999992,8927.252799999998,8212.171999999997,4741.713099999999,107820.48080000006
3833.145099999997,15819.960999999987,15671.03699999999,7668.722599999993,11065.532399999991,0.0,696.8173999999999,18736.552599999974,2997.6588999999985,367.56859999999983,1204.0881999999983,2745.4252000000006,3887.9767999999985,1886.5267999999983,53586.08979999998
10817.871699999996,68367.51499999998,29843.906299999995,9384.418499999996,17351.760200000004,0.0,1268.0661999999998,41576.28219999999,16489.118800000015,1737.992999999999,1942.7875000000024,11358.001700000006,12237.384599999998,5300.221700000002,128605.09879999992
6820.3512999999975,37101.03399999994,25278.99669999998,8016.566999999997,9270.028000000006,0.0,471.67889999999977,21741.64379999998,4226.226199999999,451.21360000000016,1925.7220000000013,3858.159900000004,3370.0984,2602.2961,61176.677999999934
6389.852200000005,34259.822,7150.819700000002,7297.908399999997,10226.256199999987,0.0,919.9383999999995,21003.021699999994,3567.0345999999995,763.3009,1883.947399999999,3383.613899999996,5391.834199999998,1927.297000000002,72738.32000000005
14780.951299999982,57785.01400000003,23975.312799999992,9536.251399999986,10824.947699999993,0.0,587.1004999999997,58062.984000000004,10351.389999999996,415.0225,3763.699700000003,7567.718800000003,6678.346600000003,4022.451700000001,108068.04130000003
5048.469400000007,21003.83299999998,19547.827700000013,7667.158900000002,13799.736599999998,12.824799999999998,994.0683000000004,13052.18969999998,3220.368699999996,167.30299999999997,1850.5031,2723.743199999997,2770.003000000003,1821.6364000000012,64390.49860000007
15373.032599999991,74054.43,30044.647700000005,9512.801799999994,12369.995200000007,0.0,987.1772,38014.70060000001,8339.535600000005,421.4069999999998,1404.4879999999996,7996.178999999999,6695.978900000001,3075.745400000001,111870.98419999995
18147.999799999987,102832.16699999994,43895.838599999974,14366.757500000007,21069.224800000015,0.0,2862.264399999996,57971.964800000045,13619.533299999994,967.317599999999,3065.511899999998,12484.449799999993,15259.694899999995,5164.926100000002,166395.20390000005
34637.46579999998,202763.0869999999,78003.36800000003,33176.52760000001,47139.80730000001,489.2517000000004,4607.124899999998,119575.09010000015,27053.504599999982,3441.571600000001,5861.882300000003,23447.78969999998,31970.150600000015,13173.665000000006,322178.73910000024
35128.47520000001,202045.233,77551.67289999999,30593.071999999996,47644.91640000001,377.9870999999996,4418.2294,115678.94280000009,24963.61060000001,3550.566799999995,5710.725000000001,22503.977799999982,30330.624400000008,11636.230200000005,318811.9932000003
17811.362899999996,103849.71100000005,42072.85969999997,15677.366699999982,20969.632599999997,0.0,2996.9051999999974,57517.95149999999,13258.171700000006,930.5586999999997,2957.809999999998,12429.480699999987,15673.260099999998,5130.418400000004,166515.9109000001
5516.844599999995,20973.175999999978,18733.58970000002,7194.429699999992,13264.026500000002,1.4232,916.9900000000002,13019.3908,2552.564400000003,178.94159999999994,1582.1854,2651.2103000000006,2649.8649000000023,2106.705,63442.8866
15577.693199999996,73429.65199999996,29678.729999999967,9783.937399999997,12648.456000000007,0.0,1038.3321999999996,40610.362000000016,8914.414599999996,450.42709999999994,1401.3460999999995,7980.225799999999,6945.374499999998,2996.5126999999998,109639.42669999987
10086.695799999998,43088.89199999999,26051.346399999988,8665.161199999997,11152.159099999999,0.0,560.8558999999998,33132.18940000001,10114.316599999995,963.0351999999998,2463.547099999999,7078.478700000002,7109.6214999999975,2636.8675999999996,82379.00080000001
3033.8367999999987,27939.895999999993,17168.891999999985,3561.231699999997,4675.235000000002,0.0,990.7456000000001,8719.730400000002,3268.050400000001,256.1632999999999,794.9181999999997,2271.4039999999995,1668.3081999999995,1415.5726000000016,30555.73150000001
27454.963700000008,117922.298,62134.46590000008,16754.23980000001,21931.765699999985,0.0,1216.9149999999993,65133.24289999998,11399.500700000002,828.2323999999993,1897.2590999999986,9220.358200000004,9152.494200000003,5792.1428999999935,149386.61610000004
60263.06150000003,309373.47300000035,125434.75530000005,42555.27220000004,63711.873100000004,314.4771999999998,6635.811899999998,175243.43000000005,35628.36360000003,4690.569999999998,10380.385899999997,39130.29770000005,40408.44799999998,18890.01660000002,506484.1153999999
171216.76980000004,1158871.9119999986,236477.52219999992,104940.93279999998,146562.53709999993,2788.6465,35979.29139999999,522516.8900999996,97579.41610000007,28458.765599999995,22564.323299999996,173047.2127,111381.87519999988,50227.20980000001,1159346.2955999994
15837.969800000004,88141.45699999995,46479.6163,12110.949899999996,16046.470700000016,146.55380000000008,1345.6451000000006,44880.50649999997,11183.147699999996,793.2265999999998,2760.3905999999993,12942.319700000004,10261.142899999995,5203.794299999999,123011.00240000007
86544.53869999998,552182.012,136787.1052000001,55126.60520000002,78766.19340000003,1109.9881000000005,23162.80119999999,252509.68749999997,83768.87400000007,12620.34480000001,12875.737,80692.28020000004,76283.15659999999,25648.71450000002,609620.1477000002
903.5782000000005,3883.9939999999974,3492.1216000000013,938.4005000000008,1113.733600000001,0.0,13.122199999999998,2991.184999999998,620.3707999999997,0.0,356.8266000000001,456.32239999999985,425.11580000000004,310.17070000000007,7617.933399999996
11665.6642,53068.67699999998,19220.662,6267.822099999998,7692.843199999995,0.0,1410.7153000000005,37770.94690000001,13055.129599999987,1566.7046,1163.8462999999997,5999.804799999996,7356.568900000002,2332.9032999999968,70372.0396000001
44176.714400000004,201546.48499999996,100787.95030000008,28313.715,35581.01100000002,124.73269999999998,4212.934300000002,132329.5344,31430.805400000023,1529.7664999999986,5800.811400000002,30449.541900000015,17300.2082,13582.735099999982,269885.18840000004
8760.723800000002,36759.02799999999,22077.93910000001,5907.775799999998,8320.6597,0.0,382.61319999999984,26340.077699999994,8828.907900000004,480.9081000000001,2126.2892000000006,4063.5892000000035,5541.325699999998,2192.0760999999993,54154.952200000014
26034.353800000004,175966.9830000001,76844.07170000006,22874.00479999998,40821.536499999966,385.3388,4406.986700000003,101740.25889999997,18858.615399999995,1793.4864000000016,5267.901300000002,21164.3409,32479.673300000028,11586.229099999995,295344.91830000025
13470.837300000007,55100.177,30132.66460000002,9643.4775,17327.92679999999,0.0,592.9525000000006,45655.94119999997,10349.306700000003,1843.9702000000004,4097.451500000001,6751.841799999999,5765.961900000002,3310.5626000000007,93945.06199999992
19138.811199999986,77517.49499999997,42735.926400000004,11232.095799999996,12890.781800000004,21.94899999999999,639.4708000000004,52538.8301,10606.329399999995,1020.5994000000011,3427.860300000002,9220.029799999995,8913.125100000001,4822.4593,121850.39570000014
7970.104099999997,37678.934000000016,13060.975499999993,7500.940799999999,7528.801999999993,0.0,519.3084000000001,30400.707700000043,5233.185799999993,185.1795000000001,711.0912999999999,3794.496000000002,3379.706400000002,2549.8493000000017,47397.646900000014
17654.759600000005,75397.65600000003,40696.179100000016,13059.362300000004,14496.478800000008,170.85929999999996,1087.5708,56412.82749999999,12218.912199999993,749.0916999999992,3775.869299999999,10173.850500000004,11641.819000000001,5519.209499999997,131776.35330000005
460.9097999999996,736.5240000000001,400.47740000000005,116.14139999999989,281.6411000000001,0.0,0.0,1109.2563999999993,138.90109999999996,0.0,0.0,81.0824,54.455199999999984,143.49749999999995,1146.0876000000003
86.31559999999998,1055.3989999999994,482.9250000000005,168.21500000000006,542.0971000000002,0.0,0.0,785.2164999999997,43.299099999999996,0.0,25.76400000000001,325.79259999999994,271.92860000000013,108.4498,1963.8037000000008
8200.070799999994,58445.52700000001,21366.675900000002,14704.230199999998,15276.805599999994,0.0,1586.1255000000008,44030.64929999996,5791.091599999996,994.1637000000011,1719.1100999999992,6274.552800000004,8734.239900000008,5415.930800000001,83786.61179999998
6622.4717000000055,30424.081999999988,12200.312500000011,4696.710299999999,6106.371399999996,0.0,568.1354999999999,15488.621700000009,3078.7116000000005,254.48169999999985,989.9338,4081.0473000000034,4296.868699999997,1674.3641999999998,43976.11090000001
23744.257400000017,101813.24300000006,43221.99669999998,15843.243400000005,21756.845800000006,0.0,3490.1694000000016,59730.78290000006,14481.316199999994,1421.7275000000009,2934.6668000000004,12707.761100000002,15555.166500000001,6957.633500000005,161976.02869999994
59215.45410000003,236285.15000000026,109889.70350000003,52432.87539999996,53208.838099999986,786.5381000000002,10053.137600000005,222468.79940000008,43464.851900000016,3931.009999999999,7421.164699999998,35351.553199999995,45342.6157,24490.226700000003,443583.60250000015
9654.251600000016,47832.24400000002,24054.23169999999,13260.22669999999,14991.28090000001,0.0,513.6123999999994,29120.240700000002,6542.868099999996,719.7151999999998,1499.7233000000006,8924.695099999994,6285.820299999999,2095.1890999999996,71978.9893
10136.213300000009,54578.483,31180.784499999972,14074.28779999999,19672.376599999978,154.18079999999978,1377.271899999999,40080.60080000001,9115.542800000003,320.4654999999998,3471.7974000000017,6734.302500000002,13515.299899999998,7635.422900000001,103240.0963
20386.099100000014,136135.48500000007,41574.21170000003,20140.810199999974,34477.93290000002,264.8652999999998,5491.008900000006,99425.45860000006,18634.767400000015,1082.1846,8117.089499999999,13583.248999999989,16181.136000000004,10342.397699999998,200995.37060000017
9654.251600000016,47832.24400000002,24054.23169999999,13260.22669999999,14991.28090000001,0.0,513.6123999999994,29120.240700000002,6542.868099999996,719.7151999999998,1499.7233000000006,8924.695099999994,6285.820299999999,2095.1890999999996,71978.9893
7857.630399999994,34649.39499999996,21437.196100000012,5958.3729,7626.055400000003,0.0,478.0744000000002,25631.505100000006,10440.006200000002,352.3177000000001,1186.7716,5544.204500000002,6780.145399999997,3052.081000000001,60305.35329999994
41004.895300000004,181673.20600000006,84893.04089999992,26408.649299999994,28844.19100000001,50.97450000000003,2990.8456999999994,100467.10420000006,15606.950499999995,1914.2993000000015,3905.677000000002,20012.32200000001,16303.808099999997,10271.128900000002,267442.34510000004
39004.53689999999,168874.54300000018,85471.55540000003,30910.841399999987,35136.23630000002,27.44329999999999,5648.623800000006,131362.85280000002,35314.4508,2391.934999999998,3831.5679000000027,19352.64679999999,21119.89220000002,14793.869899999996,304143.4406999998
12764.067000000014,58898.03799999998,33547.42369999997,8164.638999999992,9035.080500000007,0.0,893.7346999999999,36832.53639999999,7093.407699999995,713.7310999999995,1267.5820000000006,8498.094199999996,5171.715399999998,3352.4796000000006,97200.39789999997
9586.877800000002,42634.63900000001,23485.208799999993,7282.3282,9820.265599999999,0.0,678.8901000000001,34923.95549999998,7426.264300000002,1263.5053,1398.3611000000005,7869.998900000002,6535.018200000004,2796.5959000000025,67152.48120000007
10557.023200000003,42014.21500000002,23395.622999999978,5265.807199999993,8631.5924,0.0,999.8219000000006,24682.76960000001,11497.930400000007,557.4472000000006,1040.8424000000007,5930.010100000002,8338.908699999998,2625.896499999999,69798.2267
5170.353600000003,31704.142999999996,13292.050400000007,4178.264099999999,5142.806899999999,0.0,388.4165999999997,21249.271599999993,5706.833200000002,207.56499999999986,811.9349000000005,4610.035099999999,3560.6391999999983,1300.0675999999992,51333.15260000001
1169.1591999999998,7406.237999999996,2667.9889000000007,1626.9048999999995,1679.3400999999994,0.0,25.281000000000002,3168.4012000000007,466.43739999999934,167.1367000000001,258.0007,722.4912999999998,2025.4560999999985,591.9308000000002,9719.796699999992
35772.26079999996,207822.04800000004,59215.17309999999,28473.628499999995,39972.5123,0.0,4486.870300000002,113317.47510000005,12973.017999999991,1620.0080999999982,4158.743200000001,21538.87690000001,21071.836299999988,10923.9753,358872.3125
3394.9508000000023,14660.77300000001,7461.7406999999985,3447.024599999999,3772.4833999999996,0.0,490.85720000000043,13828.902699999991,1809.751899999999,491.0147999999997,387.66870000000023,1506.2115999999994,3477.938,1249.071700000001,28708.20309999998
9894.377900000001,31153.073000000004,18465.471000000005,6614.697299999992,13751.379099999995,143.24969999999996,1437.2259,17277.322699999997,6604.499600000005,139.34799999999998,1657.3027000000004,2322.2726999999973,3269.1874999999986,1522.6692999999996,80130.28060000006
1621.7115999999994,7861.623999999991,4037.2679999999978,649.7494000000003,2027.8442999999997,0.0,2.7529999999999997,3114.0397000000007,267.76619999999986,0.0,276.4349999999998,363.8264,826.6167000000004,218.01069999999993,12781.176899999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.3996000000004,8758.583000000002,2319.567899999999,1684.0488999999982,1751.6104000000016,0.0,322.18420000000003,2273.3684999999978,19.867600000000003,77.9598,147.15959999999993,1018.6428000000001,1617.0539999999996,680.1449000000002,10736.967500000004
544.0400000000004,3841.727000000006,797.5653000000004,1625.6161999999988,2112.3731000000016,0.0,679.6049000000005,3306.040500000001,0.0,28.761900000000004,6.887000000000001,734.6289,532.5399999999997,432.4405000000004,4399.818900000002
1522.2974000000002,5809.785000000003,3146.748800000004,1336.1618999999994,1750.217399999999,0.0,0.0,2911.2629,663.0587999999999,0.0,67.9442,481.19800000000015,604.3268,351.343,13629.917600000004
57019.234700000015,256826.41499999992,76439.83910000004,29419.723700000002,42732.761399999996,97.5002,5380.4064000000035,128975.31120000003,21933.165900000007,2441.8612,5023.448000000001,30858.292799999985,31905.656900000024,10870.287500000004,297867.99940000026
616.9583000000007,1689.4619999999993,1221.1816,726.1661000000003,1653.6773,0.0,82.47119999999997,719.6896000000006,7.1076,0.0,78.31740000000005,260.92190000000005,194.73730000000003,100.44890000000004,5724.7192000000005
5348.588700000001,29132.601000000006,11259.915399999998,6286.2886,6286.968500000006,0.0,236.77529999999987,24446.066400000007,3180.040099999996,281.8480000000001,641.6009,3285.6740999999997,2747.0822000000003,1445.067200000001,52283.08160000001
1053.6389999999994,4928.530000000003,10276.755500000007,2526.9682000000007,6009.981200000001,0.0,1340.6343999999992,10912.686999999994,3419.0352999999986,142.51939999999996,637.0758999999997,2127.151799999998,3330.124900000001,2204.018000000002,43630.81080000001
1444.6977000000004,9780.627999999995,2647.7693999999988,3259.2039999999984,1988.5955999999985,0.0,2790.6522000000014,3380.8596000000007,1647.5668999999982,0.0,130.26039999999998,1345.597900000001,1935.392699999999,824.9664000000002,13637.505300000003
2526.5125000000025,16969.83799999998,10351.975700000008,4663.217999999998,9702.212900000006,0.0,906.1136999999995,8736.503899999996,2515.504500000001,186.55169999999998,673.4879000000002,1239.6578,2000.6045000000006,1230.5737,32964.004199999974
0.0,1792.3119999999992,22.909999999999997,403.5496999999999,242.81119999999996,0.0,0.0,731.9240999999995,0.0,0.0,0.0,17.540900000000004,59.28939999999999,85.33969999999994,1293.8459999999998
12944.519800000002,72588.454,36511.39139999999,11706.346799999998,19182.861600000015,0.0,941.7450000000003,54993.38610000003,16449.1749,558.8850999999997,2152.0598999999997,9294.993700000006,10161.9248,4630.9797,133233.86620000005
10138.24179999999,65481.117999999995,17398.791599999993,6158.705700000003,10293.637299999995,54.239300000000014,762.3888999999995,39386.221199999985,10506.254500000005,691.1089999999998,1177.5808999999992,10516.39240000001,10676.188700000008,3445.6730000000016,89706.79929999996
1714.574200000001,7238.131000000002,4173.393900000003,2557.993,3129.949899999997,5.9094,734.9542999999992,8697.749400000004,2570.3179000000023,358.57529999999986,753.8620000000003,2150.923799999999,1388.6599000000006,1118.5960999999995,19506.965599999996
14939.374999999993,67764.95699999998,35626.98200000001,10657.326600000006,12436.785400000012,0.0,637.8585000000002,35435.06919999997,4497.979800000004,893.3377999999992,1667.6017000000006,8348.5594,7034.367599999999,3999.2369999999974,99310.38350000001
30061.043899999975,164988.695,96948.82939999996,21963.607900000006,38797.01489999997,625.0593000000001,2202.2108000000035,107098.2483,18007.197000000004,1255.757100000001,5311.644399999997,16053.573,22831.924699999996,11568.82710000001,275619.9427000002
6236.954499999998,33558.058999999994,7383.084900000005,8079.3411000000015,10490.138099999993,0.0,796.6338999999996,22033.0201,4136.327600000005,691.1458999999995,1961.0872000000015,3560.300799999997,5685.6767,2117.7871,72993.21260000006
6857.340899999997,38366.50300000002,24256.991499999986,8405.600900000007,10966.654400000001,0.0,489.7174999999998,23866.55630000002,5004.200899999997,490.9678999999997,2006.6312999999982,3696.5330000000026,3422.0285000000003,2592.5262999999977,60340.85469999995
14165.475400000014,60884.92000000003,23160.1123,10057.348499999993,10359.572099999998,0.0,557.1141999999999,61515.42720000001,10006.39539999999,397.14509999999996,3417.1198,7697.380800000005,6731.423800000002,3953.0152999999987,105648.6642999999
10765.395599999998,64729.867000000064,30938.901500000007,9035.917200000013,16103.797899999987,0.0,1431.2998000000005,40637.183899999996,16749.22580000001,1696.8697,2035.8426000000006,11029.518900000008,12774.273700000003,5221.3058999999985,134001.8032000001
2509.9136999999996,14897.333999999995,4801.570100000003,1984.3011999999987,3322.8192,0.0,1128.3179,12810.028499999999,2098.5925,279.779,360.33189999999996,2177.7269999999994,1911.3280000000002,1006.4641999999991,24473.471099999995
18804.2509,75333.94400000002,39738.294799999945,12799.15919999999,16216.018099999994,44.96999999999996,955.5931999999993,57176.967599999945,16591.81470000001,811.1084,1663.2845000000004,8731.24300000001,7653.0929,3935.0772,122174.27499999997
18582.682600000004,81434.00299999998,36882.02400000003,11083.418800000012,13615.624599999992,1.3435,1266.6048000000005,53192.047300000006,13711.9594,1234.3067000000017,2582.702099999999,14109.670499999997,8090.040400000002,6605.6435999999985,139476.79899999988
10241.49019999999,42635.44,21014.30050000001,7592.700299999994,9466.755999999998,2.2784,285.3456000000001,28820.732300000014,3084.9155,435.2274000000002,1872.1502999999998,4243.061000000001,3647.217199999999,2442.409500000001,75259.45059999995
11304.488700000005,73598.80300000001,35740.90420000002,21830.465600000018,25262.25369999999,312.1432000000004,1508.533499999999,51190.229200000045,6786.879499999998,670.7109999999999,2162.921200000001,9169.320599999997,12017.433399999994,3907.6414,120009.49870000001
17925.576100000002,62881.188999999984,35211.8874,9339.154799999995,10440.7659,0.0,709.1353000000003,43165.54890000001,13615.787300000002,1017.6135000000008,2414.1500999999976,6107.255800000006,6215.172800000004,3607.3363999999974,115143.28369999994
1055.5226000000002,4366.963999999999,3239.5499000000023,729.265,1228.3132999999996,0.0,573.6604999999998,3856.325000000001,1765.5238999999988,52.16830000000002,284.3509999999997,451.6493999999999,436.07810000000006,704.9934000000001,8414.391200000005
33451.921899999965,143480.86,60666.436699999904,18187.630399999987,24640.37279999999,167.07629999999997,3266.4011999999993,80649.62820000004,29502.256500000003,1786.502000000001,2816.5498999999977,17438.2573,20298.334199999998,7063.872999999997,201475.46289999993
157887.48330000005,792828.4970000003,270209.5664000002,87325.05029999994,114988.64140000012,1341.5121999999994,17989.50910000002,424463.61669999996,79928.92980000009,11757.854399999997,19657.840599999992,114025.85009999997,84028.63770000002,42978.9527,1003299.234199999
3858.655299999999,16492.93599999998,17248.4582,7199.876799999994,10554.418000000012,0.0,729.5852,18960.50819999999,2612.4227000000033,276.4209999999998,1057.8648,2823.1612999999993,4156.869799999998,2095.167299999998,54480.29629999995
5446.639299999996,49597.35400000005,26941.497099999975,8868.003500000006,15292.862300000004,85.6205000000001,1972.1894,30736.88489999999,7208.0453000000025,561.2007000000001,3114.6251999999995,6345.0467000000035,7065.2847,3346.0282000000007,93027.59590000001
12575.25489999999,67133.061,29301.092599999996,9000.048599999995,15950.577499999998,0.0,1460.7692000000004,41327.89360000004,12211.932699999994,2337.169899999999,1554.1438000000003,8955.148000000001,8294.269200000006,4768.732,106444.36480000002
15871.774999999996,74280.80700000004,34020.646399999976,21200.011099999992,19172.815400000007,420.2928999999998,2491.9003,54079.304799999976,9708.664799999997,1199.8240000000003,2803.822400000002,8846.654000000008,12396.9638,7953.885800000003,120260.21700000005
17033.212400000004,92038.69600000008,42723.2713,18425.151099999995,29433.46630000002,209.37990000000005,3045.736399999995,74141.8375,13368.960600000006,2241.9877000000015,3829.6230999999975,8969.876400000003,10322.777399999999,6279.014699999997,178139.8208
10238.332700000006,60361.42899999998,42108.60359999999,11030.5401,14915.047600000018,87.64359999999999,1295.0917000000013,43339.87710000001,9870.772399999987,830.1167000000002,1850.8847999999996,9678.132000000001,11633.5249,5094.618399999999,126133.20910000005
37562.41929999997,123821.54299999989,56137.502700000034,20537.96830000002,23513.224399999977,1.5278999999999998,1710.7411000000004,94569.03530000003,23710.435000000005,1205.0833999999988,2895.8295999999996,10876.532700000005,11073.4037,8572.070500000002,170528.53789999985
11081.43880000001,52875.73500000001,29505.66870000001,9394.257000000009,11309.874899999988,0.0,506.4789,34142.027700000006,5526.779100000001,580.5801999999999,1316.0847,5523.094700000003,5270.401900000003,3652.4837000000007,74160.0948
20784.8667,102477.55000000002,45532.762600000024,18975.427899999988,23017.787099999994,0.0,1162.7683999999995,77484.55649999996,10526.164499999999,1627.4589999999996,3775.535499999996,15828.229499999998,13327.494500000003,8190.669600000005,206057.85360000003
16395.326500000003,78714.99199999994,43013.62250000003,15902.193299999983,20913.240400000006,105.38219999999995,1279.7813999999992,43907.02459999999,6077.190599999999,823.3473000000002,2292.8895999999977,7494.504399999996,8166.611900000003,4301.347900000004,168481.7203999999
29585.96659999996,143038.31400000004,73360.60329999993,24071.472800000032,27975.956500000008,263.0164999999998,2768.7682999999997,106977.21660000006,15897.206999999993,2440.6754000000005,6137.405399999998,16388.4465,20992.009200000026,9526.5596,213822.22099999993
12340.850800000017,60175.58399999996,26551.92559999998,11063.845800000005,13602.828300000003,0.0,709.1029999999997,43681.60990000002,6523.686500000003,755.883,2985.444899999998,6931.489300000004,4930.593900000005,3461.8419999999983,87885.25089999998
7109.5981000000065,37860.662999999986,19734.92050000001,6794.697299999994,6964.8211999999985,0.0,719.2414000000007,29362.53139999998,7774.9695999999985,395.1918999999998,1637.9151999999985,4954.488900000002,3703.6048000000005,2479.0123000000035,71077.93479999994
11551.551900000002,82759.18699999995,50078.337799999994,17653.30029999998,25682.752400000016,0.0,953.1406999999999,50933.89739999997,9620.705399999995,1252.1318,2650.431200000002,8618.911699999997,11859.037900000007,5065.200099999999,131040.53270000007
12127.462900000006,84950.13099999998,47154.556800000035,17453.521900000014,23506.7825,0.0,905.8690999999999,48653.499699999986,10429.060100000008,1366.4206000000017,2509.2559000000015,8691.746399999996,11012.449200000006,4783.632800000003,133836.4318999999
15698.717299999988,86510.23499999999,38050.835800000015,16865.1018,21795.613800000014,88.2661000000001,1198.5331999999992,45545.14389999999,6060.782400000005,827.8105000000005,2171.888600000001,7775.837199999994,7592.450800000003,4733.602400000005,169635.4588
27019.428300000007,142660.061,75485.4912,31560.77689999997,28753.035200000006,169.10430000000005,2372.440599999999,96394.45559999994,14427.257700000007,2313.086000000001,5383.9068,16988.061700000002,20588.670400000014,10968.119100000004,210485.3943999999
6969.295499999998,39329.25999999998,22939.035499999994,6923.465899999994,6833.368899999999,0.0,987.2695000000011,28855.280599999995,6664.946400000004,435.82499999999976,1543.1500000000003,4701.809099999999,3599.1864000000005,2258.5977,75404.73969999999
14430.642699999993,67245.89399999997,29566.24599999999,12334.230699999998,14318.202100000004,0.0,801.8868000000001,43842.009800000014,6077.9713999999985,734.2133000000005,2943.016699999999,7454.894799999998,5158.637300000001,5833.779600000002,92531.73739999991
2523.7716999999993,16598.930000000008,9910.999100000005,5135.6548,8336.141500000005,0.0,867.8744000000002,9205.323600000003,2656.7068000000004,213.61480000000012,640.8297999999996,1178.7921999999994,2027.8185999999987,1306.732400000001,34165.09840000002
13817.206099999996,72372.50399999997,40276.74089999997,12366.130099999998,19262.314600000005,0.0,975.0424000000011,56274.49240000004,17119.27470000001,569.9687999999992,2246.107400000002,9361.669199999995,9343.547599999993,5521.316999999999,129321.86140000001
0.0,1860.1999999999991,0.0,409.18670000000026,243.13680000000005,0.0,0.0,670.580499999999,0.0,0.0,0.0,14.398400000000002,73.08730000000006,214.03010000000003,1260.9433
10138.297100000009,43237.13400000005,22517.757499999985,7864.026900000001,10367.544099999994,0.0,740.6514000000002,35426.71289999998,6303.311399999999,1283.4107000000001,1362.2699000000002,7368.443699999996,6524.522800000002,2743.723500000002,65518.047200000015
11458.358500000015,40914.78699999997,21900.17180000001,5415.732999999994,8702.6896,0.0,1027.1519000000014,22548.286099999983,11230.549700000005,504.8689999999996,943.2646000000007,5630.887899999999,7606.301900000003,4215.600799999998,71301.29960000003
1182.3881999999996,7364.074000000005,2742.1009999999997,1629.8462,1712.9065,0.0,30.3992,3404.7932000000037,529.4717999999995,106.87050000000005,281.8057999999998,716.4295000000009,2089.5054000000014,588.2244000000003,12431.225899999994
5435.542900000004,32585.679999999986,13689.653100000005,4379.908400000001,5364.344500000006,0.0,401.0906999999998,20753.53089999999,5537.899600000002,189.69139999999996,788.528,5213.988199999998,3394.1447,1314.3031999999987,51693.504299999986
11874.970700000003,51022.493000000024,25629.244400000003,12516.608100000007,15787.76390000002,0.0,451.5305,29586.61550000003,6644.549199999993,784.8807,1364.5708000000013,9376.117599999998,6371.684400000003,2315.4020999999993,75866.9316
55999.988999999965,244868.95099999986,112441.5291000001,52183.74229999997,53301.01620000001,772.3183000000005,10268.762900000007,225264.60349999997,39655.467700000016,4203.479899999998,7119.285100000007,36060.875700000026,47222.75579999997,22530.782999999992,431666.382
19664.735400000005,135051.52599999998,35745.478699999985,21212.027599999994,33035.052200000006,329.6550999999997,4732.865699999999,91843.92220000003,16263.313800000022,1002.4569999999999,7748.574700000003,13125.422299999993,15838.46209999999,10549.006600000012,205949.72409999982
11874.970700000003,51022.493000000024,25629.244400000003,12516.608100000007,15787.76390000002,0.0,451.5305,29586.61550000003,6644.549199999993,784.8807,1364.5708000000013,9376.117599999998,6371.684400000003,2315.4020999999993,75866.9316
10029.398300000004,53106.821000000025,27343.991799999974,13661.2731,19753.30369999998,88.89210000000003,1420.3951999999997,41416.67640000001,8893.618000000011,323.03319999999974,3123.3833999999993,6767.463399999999,12869.386400000007,6374.7100000000055,103801.81819999992
43667.20030000005,195027.92199999996,83427.9212999999,27764.281699999985,29499.664900000003,9.1356,3012.138299999999,105120.57100000005,14279.471599999999,1899.6390000000001,3732.1164000000012,22242.751900000003,16670.83889999999,11189.016599999995,276218.4092
12475.79060000001,58739.43099999997,33344.862600000015,8442.692199999998,8381.940200000005,0.0,897.7842000000002,37467.21700000002,7950.979300000005,729.2375999999995,1166.2053999999996,7966.945000000007,5079.532900000001,3654.7010999999993,92823.99989999988
39383.24760000001,174351.32400000005,86445.31329999998,31858.69680000002,33898.15340000001,11.906200000000002,5748.833899999999,131151.3925000001,32664.447200000002,2384.4939,4083.459300000002,18906.126399999994,21249.447400000012,15000.293299999998,297036.03780000005
8931.272899999998,34320.62699999999,21833.078700000016,6061.961500000001,7669.754900000005,0.0,527.1086000000006,27727.201899999996,10767.305900000001,356.86970000000025,1417.1105999999997,5395.428799999999,6432.615699999998,4024.4103000000027,63282.43729999998
5666.190999999996,32337.46799999999,11646.3529,7050.354099999994,6385.365400000006,0.0,217.67539999999997,26301.70889999999,2996.0030000000006,346.6596999999999,677.4136999999995,3232.3510999999976,2702.580499999999,1539.2578,54203.912900000025
60767.04980000006,257294.01599999997,74447.3567999999,29987.218100000027,42207.453299999994,144.4266999999999,5385.348100000002,128922.53429999988,21088.024699999994,2344.3472999999994,4701.728200000002,31736.236699999994,32268.258800000014,13886.262599999998,301938.9725000003
1485.2997000000005,10281.139999999989,2629.4947,2670.047700000001,1836.9603999999981,0.0,2628.936599999998,4265.975000000005,1688.8781999999999,0.0,145.2057,1347.3136000000006,1810.7019,781.5954000000005,13253.06070000001
