cheese_value,egg_value,margarine_value,oil_value,salt_value,spice_value,tea_value,ai92,ai95,ai98,dt,ai92_value,ai95_value,ai98_value,dt_value
5885.6095000000005,273720.6807,347.9544000000003,11457.928699999999,7150.995299999991,22907.312500000015,24169.067300000006,41.269299999999966,44.34759999999997,0.0,45.843599999999995,340676.19410000026,177017.4054,0.0,132508.3160999999
8228.283699999996,357988.59840000013,531.4775000000001,13332.354200000003,7859.227000000002,30578.972799999992,31384.518400000015,40.49190000000003,44.34759999999997,49.79879999999999,45.92170000000001,615436.5989000001,266832.1893999999,2558.4938999999968,146630.79650000005
3828.6699000000003,117776.25990000008,458.5865000000002,7452.7418000000025,2610.0886000000023,11670.439399999992,14203.822400000014,41.62119999999997,45.390700000000045,0.0,45.46239999999995,270927.83310000005,130458.23580000011,0.0,39881.81580000005
11698.769299999993,389167.8902000001,982.7566999999988,20689.602300000017,9949.573099999998,44362.63479999999,45344.14420000001,42.03719999999998,45.6884,49.96339999999995,45.53310000000002,797441.0618000004,511086.17389999976,1798.825300000001,191510.45760000005
11405.1413,497193.75399999967,1575.6876999999993,14119.435600000015,6473.322200000004,41461.55589999998,40631.00959999998,41.345899999999986,43.57689999999999,46.88409999999997,47.37459999999997,1048979.9512999998,392420.25719999993,36773.58699999997,232494.16130000018
8590.825000000006,383131.9474,366.4300999999996,10775.083899999994,4685.8044000000045,23602.203599999993,29564.042500000018,42.07189999999997,44.40789999999999,46.8478,48.25380000000003,427153.76360000024,286176.6718,212.76090000000013,152042.8678000001
11894.237199999998,390661.8128,1416.689800000001,17328.758399999977,16720.899500000003,41084.33469999998,49953.10629999994,41.47970000000003,45.47909999999995,49.01440000000006,45.02579999999996,820575.4466999997,299956.74210000015,1249.9021999999995,170396.82400000002
5932.4268,272954.6244999998,236.1123,9446.130500000016,3836.050500000002,17721.32149999999,20233.27829999999,40.43159999999999,42.7847,46.29819999999997,45.418300000000045,202270.45120000013,193510.43320000003,263.1852000000001,90282.10330000012
8957.678800000003,375247.1407,372.25940000000014,11343.822699999997,4230.836300000003,24227.2077,33619.32200000001,40.93230000000004,44.353799999999985,48.85460000000002,47.38379999999997,417150.9744000005,190324.73860000004,613.7080000000001,60946.01389999995
11274.380699999998,285114.11970000004,637.3789000000002,14236.461700000003,7344.753100000005,28074.856599999974,34562.599800000055,43.03509999999997,46.503000000000036,50.24970000000001,45.291500000000035,782981.5626000005,347073.79859999986,3637.045000000004,160466.405
3801.983699999999,122510.44190000005,559.2252000000007,5804.826500000001,2069.9091000000003,17642.530999999995,12441.092000000002,41.89320000000002,44.1211,46.677599999999984,48.54770000000001,372542.2568999999,206113.6988999999,3722.213299999999,2810.8750000000014
8461.290100000007,316732.50280000037,425.6175,9180.010700000015,3872.403900000002,31443.270399999976,24036.188900000023,41.78279999999999,43.456200000000024,44.51499999999993,51.97660000000009,403460.97740000027,304629.9195999999,16774.033699999993,8517.758000000009
6430.879900000001,323567.371,336.8477999999999,10213.260799999996,4203.329099999995,21527.894699999993,21235.928699999982,39.758300000000006,42.88290000000002,49.670700000000004,44.0899,363595.84429999976,336599.1417999999,241.54210000000015,161057.6080999998
13550.417199999989,716122.9310999998,1206.1821999999997,30584.121499999987,12643.143700000008,63775.70219999997,54341.78259999998,40.19449999999994,43.087800000000016,50.46819999999997,46.127999999999965,851445.5681999996,556450.7286,5571.682000000008,182157.77240000022
1752.573000000001,55906.9177,0.0,1526.7803000000006,717.9258000000002,7927.882700000006,7271.542200000004,46.33359999999999,49.778799999999926,52.06630000000003,54.65140000000004,194840.43230000022,43360.6772,6350.569999999996,5408.839699999999
6111.640500000003,398183.9461000001,210.5286,9409.130900000016,6515.653900000001,20783.090300000018,18347.71190000002,44.18790000000002,46.01630000000002,52.2919,47.874099999999956,268463.3044999998,128167.58680000005,703.7751999999999,199120.16389999987
7880.611700000004,283268.9782,325.9080000000001,10602.657999999996,5275.274800000009,26623.42209999999,28159.935400000013,40.87430000000002,44.32989999999999,0.0,46.43489999999999,526281.0389000003,157297.6459999999,0.0,97340.16969999988
3151.002,153742.3059,308.8578,8891.508600000008,4452.110200000003,15498.814300000005,17033.1214,40.15649999999997,43.162799999999976,46.63410000000009,46.06840000000001,318101.6836999998,95693.78709999996,792.362900000001,42906.20040000003
6429.4866999999995,212263.77130000005,400.12680000000006,11346.667900000015,6990.4247,21689.9493,19016.598099999974,41.4216,44.59220000000003,49.788600000000024,45.88640000000005,312339.8978,134478.69030000007,431.2082,63899.991200000106
4543.656299999997,161401.92029999997,170.7971999999999,8960.744699999992,4398.3902999999955,14579.984500000004,14934.005500000007,41.28830000000002,43.626899999999985,47.087800000000044,45.92159999999996,203893.84639999992,127147.27159999982,729.0338999999999,77461.79409999997
2420.1474999999987,109804.3675,233.80370000000028,7173.801699999997,2911.442300000002,13925.297400000003,15528.929499999997,40.18569999999995,43.2606,46.67950000000009,46.00949999999999,299088.687,94761.38270000003,623.9914999999994,38578.155499999935
7398.010499999997,194896.9058,286.6757999999999,8126.696200000002,4835.947200000006,24651.735200000014,26455.877200000006,40.91569999999996,44.35630000000005,0.0,46.2774,492054.6325999994,153481.83199999988,5.0,72150.71839999995
3819.9467999999993,167899.24990000008,215.1533000000003,8031.567899999998,5812.536500000006,19512.32089999998,17605.488399999995,41.39010000000007,44.62199999999998,49.991900000000044,45.92090000000001,288717.2396000002,127526.37609999994,425.89109999999994,50537.76459999999
4458.823299999998,170262.34709999993,140.81599999999995,6985.805100000003,4078.3791000000015,16586.232499999995,14587.884500000004,41.2145,43.483599999999996,47.10959999999999,45.93409999999997,207261.56459999998,124542.75589999997,694.7194000000003,77795.01059999998
10464.030699999998,469780.5519000001,725.4551000000001,21109.82430000001,6939.601199999997,39646.18490000002,42833.40750000001,40.34809999999996,44.377399999999994,50.28870000000007,48.211599999999954,732704.1261000005,379965.41210000013,1988.3658000000019,127203.82450000003
4243.607899999995,194062.69360000003,246.20979999999986,8153.022700000002,4970.444400000003,20218.974600000005,22584.196,40.487100000000034,43.6069,47.35079999999999,44.96599999999998,427007.8759000001,133024.67429999996,11131.297299999998,46206.1946
1793.8657999999984,108548.9525,700.3731999999995,4532.4764000000005,2601.6457000000023,12066.769899999992,12995.712900000002,44.04100000000001,44.879100000000044,50.286199999999944,52.57590000000001,304963.40950000007,112438.15420000008,3333.3189999999995,25797.911600000003
17545.42550000002,768245.5068000002,1455.039799999998,24423.445099999997,10213.937100000012,51931.350500000044,67608.29579999992,39.91060000000007,43.648900000000005,49.392999999999994,45.95169999999998,1047594.038,494439.0085000002,637.9972999999995,162390.04349999994
8173.661000000011,324477.83639999985,400.01950000000005,13601.2069,4689.456899999994,22513.439300000005,31282.440599999994,40.32399999999997,43.02950000000004,46.283900000000024,45.40959999999999,360378.34800000006,331896.7502999998,2293.6952000000006,168798.40049999979
613.4452000000002,26975.373,18.035200000000003,1278.8876999999975,251.46259999999998,2880.520899999999,1902.5721000000003,42.39149999999997,43.99410000000001,44.68699999999998,53.11879999999999,35779.93980000003,22235.1926,1200.554200000001,1832.398299999999
56463.71660000003,2301080.6368000014,1471.2056999999993,62427.815800000004,21755.99669999997,130117.03189999996,160776.1971,41.96329999999996,45.24789999999999,53.50350000000001,47.135000000000026,1255331.4895999983,1726013.16,12556.70299999999,558498.7104999993
118525.7865999999,5281289.944099994,2744.6821999999993,102593.8030000001,33928.50009999999,238708.3960000001,325541.73060000036,41.95360000000005,45.99839999999999,51.59420000000001,45.95689999999994,2666332.5025,3418796.285,6374.514399999997,962247.0946999997
63151.380899999895,2942000.9045000016,3792.9797999999955,104708.95959999997,39259.66830000004,175150.65960000004,205018.72119999985,41.08969999999996,45.65180000000009,51.716099999999926,45.891200000000005,3178637.99,3235800.505,9761.991899999995,969765.556999999
11867.871999999992,663993.1283000003,1036.9993000000002,23426.1946,7100.047300000001,43851.81969999998,44952.404299999995,41.435999999999986,45.3471,53.99590000000002,47.11560000000002,578386.8818999998,706235.7586999998,7669.651500000012,278102.74279999966
4098.035,249021.19740000018,288.7492000000002,10054.244299999997,3380.5342000000032,20450.4787,22189.35669999999,41.99590000000003,45.4687,50.38779999999999,45.937599999999954,397182.2759000001,227988.15380000003,198.71389999999988,91933.55720000001
838.6860000000001,36851.2845,0.0,1171.5907000000004,530.4130999999998,2619.8553000000034,2384.1446,49.69879999999999,54.989399999999975,0.0,56.33989999999998,91286.89550000004,9604.333800000004,0.0,9679.929400000006
3676.5648000000033,219075.5549,93.16640000000002,5147.475599999999,2284.646699999998,17955.324799999995,16050.647999999981,42.24689999999999,45.72849999999997,47.108399999999946,49.40489999999996,183733.1941999999,210047.3877000001,2333.7372,57042.87789999996
15671.473300000003,696391.9330000001,1113.1459,22036.377600000043,12370.086300000014,70890.07199999997,60988.81430000004,40.29879999999994,43.54110000000002,48.902400000000014,47.59029999999998,915214.2947999995,629811.3464000002,5998.604199999998,164788.22219999984
3821.955500000003,180359.60130000004,159.81490000000008,5451.873199999993,1931.6054000000006,10667.853599999988,12041.1648,41.41299999999999,44.55869999999995,53.300500000000056,46.436199999999936,238045.3963,190766.07579999988,789.5910000000005,38567.19760000004
18737.043899999997,693469.1318000003,682.5791000000004,27554.311599999997,9651.942100000004,50815.061400000064,63223.12749999998,40.84300000000001,44.28850000000003,48.3758,45.62570000000005,1002494.5489999999,680658.1001,512.3975,221640.40780000004
3158.5022999999983,133681.47339999996,181.9611000000001,4369.5044,1694.5947000000006,9694.310900000013,8929.3542,40.40200000000002,43.320799999999984,52.46350000000001,50.11059999999998,168439.17380000034,133374.26329999993,946.6926999999993,29437.941300000042
7398.893,242399.50570000007,286.57910000000004,7926.255600000004,4454.180699999997,28398.722299999994,23015.1696,46.951299999999975,49.77620000000002,56.283599999999936,50.86819999999996,307794.2017000001,509665.10879999987,11499.869100000005,233228.95849999983
134.18820000000008,6096.916800000001,0.0,123.98550000000003,0.0,568.9204000000002,433.19370000000004,48.09939999999999,50.17,0.0,0.0,4877.42,1177.74,0.0,0.0
197.82699999999983,10076.758399999999,0.0,349.48940000000005,22.246100000000002,902.3136,670.22,44.9975,48.9109,0.0,53.35079999999999,21811.196400000004,5761.101299999998,0.0,5759.166700000005
10721.623600000008,445704.7251,631.315099999999,15021.095699999982,6391.2527,28403.509700000017,26947.46490000001,42.7862,45.6559,47.51400000000002,52.34299999999995,657014.2520000007,351581.4584000001,282.1042000000003,49958.62850000004
3998.470399999998,106756.9968,167.2075000000001,8119.765100000006,2564.183799999997,13158.773800000003,11316.1154,41.039800000000014,44.03500000000001,49.94399999999997,45.18410000000003,229961.3959999998,135088.55679999993,653.2505000000006,43752.80240000003
7256.527699999995,232585.79989999998,1065.0507000000016,12386.359799999995,5579.913300000001,25892.060300000016,32806.168900000004,40.35660000000003,43.120099999999994,3.2609000000000004,47.027600000000014,456400.86490000045,251989.09350000002,3.4924,130227.18000000004
6050.134500000001,174422.80219999998,844.5294999999994,10734.775499999987,6078.0377000000035,25424.72959999999,25092.33650000001,40.38730000000004,44.38680000000006,47.97369999999995,46.772399999999976,656368.2836000002,160090.1468,1290.6345999999985,49267.10739999992
16584.347699999995,754505.0938000001,721.3065000000004,34545.74630000002,12518.334499999997,55122.185400000046,71902.69030000003,41.07829999999999,44.33270000000002,0.0,46.11769999999998,835205.0631,521747.75060000014,0.0,179634.7368000001
4385.802299999996,150104.96819999997,247.28689999999992,6321.966800000007,6444.900699999999,17925.28849999998,18155.652600000027,40.87879999999994,44.12909999999999,47.031600000000026,44.98039999999999,414600.42369999975,181930.26529999994,1621.8803999999989,36408.73899999996
3934.9862999999955,137457.3101,195.6121000000002,8125.765899999991,4115.0948000000035,14737.787200000013,21601.601700000017,40.36850000000005,43.79579999999998,49.224299999999964,46.20649999999995,320042.3071000001,137802.3531999999,863.0383000000002,61181.19879999989
3934.9862999999955,137457.3101,195.6121000000002,8125.765899999991,4115.0948000000035,14737.787200000013,21601.601700000017,40.36850000000005,43.79579999999998,49.224299999999964,46.20649999999995,320042.3071000001,137802.3531999999,863.0383000000002,61181.19879999989
15089.616799999993,599910.8960999999,1048.9030000000002,27611.96860000001,9294.910399999999,65187.53150000005,58307.14369999999,41.056699999999985,43.812700000000014,51.25510000000002,50.057099999999956,615026.5408999998,336452.56919999997,3890.9989,169818.14710000012
8331.110700000008,254661.16260000004,685.3100999999995,5969.248799999998,3979.1401000000023,34457.801699999975,22951.207999999984,42.097199999999965,42.85579999999994,45.43879999999994,48.20699999999999,558399.2682000006,653550.5363000002,32566.05320000001,5018.3188999999975
35639.22990000003,813476.4945000004,1351.3447000000003,33360.01879999998,20727.634500000022,74087.49519999998,104558.99000000002,42.493000000000066,46.80259999999998,50.35670000000005,44.70400000000001,2200324.5875,1279429.9075999986,14258.514899999993,621752.766900001
4265.111500000002,249890.91710000008,223.93899999999996,8417.930899999992,3558.8860000000027,17489.593900000014,18385.476599999973,40.855699999999935,43.819599999999944,51.90519999999999,44.50950000000001,375644.3629,343001.96719999984,590.9242999999999,122827.04740000004
13730.039499999988,663488.4259000008,1013.8266000000003,20171.631400000027,15158.853600000015,51200.99850000003,65767.94909999997,42.331400000000066,46.60580000000002,51.04059999999992,45.344100000000026,921818.4557000003,680810.3526000008,11535.922100000002,244381.01690000016
16440.371899999995,514120.9232,1050.5762000000004,24670.089399999993,10460.738699999998,50876.28260000003,55757.12769999994,40.44050000000002,44.01570000000005,46.77009999999996,46.10809999999998,1148792.436599999,453075.19870000036,1576.9263999999996,103833.95640000007
3541.6321000000003,162357.0785,199.81599999999995,6181.743900000001,2637.323300000001,13201.717700000012,11692.501500000011,41.20779999999995,44.432100000000034,52.07429999999997,46.81319999999995,159666.23599999995,154994.1027999999,1202.8843999999988,49336.15569999997
3513.0809999999997,154463.8335999998,187.27820000000003,7514.884599999995,2722.6331,12888.989599999995,18980.56499999998,41.416899999999984,43.99730000000006,35.7374,48.722199999999965,263157.0408000002,135579.14040000006,82.52140000000001,40200.97800000002
4303.669700000001,233862.05420000004,199.1357000000001,6860.824499999996,2448.8978999999986,12537.0908,15146.785700000006,40.34420000000002,43.98490000000007,49.75599999999996,47.98879999999995,212712.58430000005,157921.05860000002,1862.7164000000005,90072.25420000002
2846.7993999999967,64339.207899999994,80.34050000000012,3965.7931999999964,1776.6660000000004,7562.690299999995,12660.880700000014,40.49780000000001,43.98359999999995,49.32599999999996,47.00290000000004,200599.21180000008,81612.68640000005,503.01920000000007,24317.718899999974
647.8888000000007,22855.2946,3.8575999999999997,1711.9233000000004,704.1941999999995,2509.2046999999975,2322.5197999999996,42.60589999999999,46.040500000000065,0.0,45.29190000000005,77736.05669999991,48413.34210000005,0.0,16634.168499999992
14594.621799999995,698946.8339000003,2419.068999999999,23688.682500000006,15534.007499999989,52321.12540000002,75404.0094,40.364699999999964,43.623400000000004,40.73700000000003,45.74369999999999,1719862.3000999994,592665.1261000003,5340.744600000003,209448.27889999983
4028.844600000001,243497.9562999999,949.4912999999996,5607.4688000000015,3564.359500000002,18834.208799999986,22730.685399999995,40.63640000000001,43.217699999999944,46.47740000000001,47.36829999999999,395500.03480000026,184573.9698000001,5422.4248000000025,126627.44120000002
1820.4377000000013,42600.4487,510.19350000000014,2654.301500000001,2131.0270999999993,5169.662300000003,6672.893400000002,42.47959999999998,47.216600000000035,50.312099999999994,45.63250000000003,194628.51739999998,107849.40749999983,135.97300000000007,42508.84279999996
457.41489999999976,27529.12,27.2953,1159.501099999999,566.1091000000008,2016.3641000000002,2594.1981,42.12519999999999,44.0903,48.758799999999965,46.1524,76813.64129999996,44102.36429999998,2030.3676999999984,8135.698000000009
1121.6482000000005,22839.675,0.0,1630.9583000000005,626.8788,2952.798300000001,3941.505,42.95049999999995,46.85909999999997,27.752799999999993,45.72009999999996,127226.91350000001,60801.73200000001,12.036900000000001,26456.040300000004
485.26969999999966,13397.29,0.0,938.501600000001,311.3348000000001,1732.0540000000024,1987.2802999999994,43.45189999999999,45.90089999999997,1.078,42.58720000000004,6398.556899999996,2862.9814999999985,4.983,534.1120000000002
390.3910999999999,17162.91,33.3473,1430.3304999999998,732.7873999999994,1981.4021000000016,2043.7525,41.97340000000001,45.75979999999994,0.0,45.618399999999966,72422.30070000004,22797.31730000001,0.0,10520.028
0.0,0.0,0.0,0.0,0.0,0.0,36.32,39.74120000000002,41.71499999999999,44.739699999999985,0.0,54565.15119999997,28661.105300000003,779.3663000000005,499.70160000000004
2606.262700000002,75187.08779999998,67.27189999999997,5188.159400000003,2136.341299999999,8907.572599999998,8878.479599999982,40.09249999999993,44.23879999999999,46.534000000000034,46.0682,210794.42390000023,92115.72840000008,670.5678000000003,29913.750200000013
782.0187,16868.09,0.0,917.0700999999988,574.8477000000006,2380.0807000000004,2805.2639999999983,42.49470000000004,45.4407,51.89570000000001,45.863800000000055,87070.40209999993,58004.7541,804.8678000000001,16471.75139999998
158.79700000000005,12531.69,18.617199999999997,622.0414000000003,253.5219000000001,1498.6366999999993,1879.4912,42.509999999999984,44.73020000000005,52.605300000000064,55.115700000000004,27096.921400000007,27348.023,205.39659999999986,3252.950499999997
16898.652700000028,592358.1515,1543.468400000001,28877.00769999999,12780.086399999998,60696.73700000003,85022.73920000004,40.331700000000055,43.018499999999946,49.57310000000003,45.25519999999997,1323060.0159,463354.77880000026,4584.504699999998,236688.26339999985
2801.7933999999973,86492.85230000003,116.1232,3846.7269999999967,1326.0165000000009,9107.878100000004,7834.322299999999,51.99379999999999,54.24819999999997,56.440599999999975,56.139299999999984,160779.72499999992,88684.47000000006,1447.5605000000007,32004.469800000017
8942.943099999999,360146.6888,351.88610000000017,8233.440000000004,5601.0405,25661.858799999984,40740.51009999998,40.70899999999997,44.322800000000015,50.84310000000001,45.94369999999997,640625.3850000005,208758.28889999987,220.52469999999994,105730.27690000001
104.04120000000007,3895.63,0.0,416.4457000000003,0.0,618.7163,567.89,0.0,0.0,0.0,0.0,0.0,338.7708,0.0,46.2221
2050.4032,70128.2275,206.2084,5046.974599999996,1477.0687,11759.608899999994,8140.342800000005,40.581299999999956,42.84619999999996,46.23760000000002,48.39880000000001,218677.96689999994,124765.9355000001,2948.5928999999996,7060.365499999998
3719.964899999994,222692.19590000005,201.48620000000017,5586.3392,3828.496299999996,17462.564700000024,14837.5832,44.11409999999995,46.06589999999999,52.58260000000002,47.85280000000006,229419.0537999998,112162.6535999998,773.0908000000006,166904.65609999982
5321.612899999996,270196.5337,306.20909999999986,8094.006099999996,3437.9565000000016,19769.22930000001,19491.5659,39.68839999999993,42.879599999999954,49.71320000000001,44.057700000000025,332068.0677999997,336209.29629999987,241.53019999999998,141552.92589999991
1689.680600000001,48418.0793,0.0,1456.6092,725.3838999999994,7274.834299999999,6156.3102000000035,46.3082,49.80959999999996,52.08740000000007,54.6912000000001,184765.3643000001,43739.97099999999,6638.3241000000025,5447.206499999996
12872.026200000006,530334.8626,818.9442999999998,24409.151199999986,10791.751099999994,55992.972900000044,44402.51600000004,40.14599999999993,43.06159999999999,50.50920000000003,46.102000000000025,792656.5898000003,524427.3859999998,5159.494199999997,161374.68600000028
2160.1766000000025,90584.8389,88.27620000000003,4041.316900000003,1462.0163,7272.523799999998,6629.573800000001,47.0955,49.895999999999965,56.55180000000006,50.97499999999998,81298.0221,150873.19039999996,2762.500900000001,61986.034099999975
3201.0172000000016,162679.94150000002,0.9331,4068.9353000000033,1519.5779999999993,12883.026699999995,8517.355999999996,45.03450000000002,46.04900000000005,53.798800000000085,56.5968,198714.07490000007,118496.01030000015,7265.963300000006,8356.519199999999
6850.387600000005,284642.50430000026,928.3481000000008,19001.64459999998,9625.428599999996,30734.245700000036,38806.38160000003,41.16760000000002,44.689300000000024,49.59660000000002,45.3296,736325.8922000002,239722.92479999998,2181.139800000001,56115.06149999994
38555.92419999999,1445984.3016,2397.9707999999982,48340.38290000001,18406.726499999993,105958.41939999997,115840.00930000003,40.36289999999999,44.02100000000003,48.45640000000002,45.943099999999966,1627282.904699999,1124682.1241,751.5404000000003,408287.5955
3700.3832999999986,181470.0982,164.53369999999995,6672.7881999999945,4427.411199999997,17482.149499999985,15829.312100000008,41.19859999999998,44.85480000000001,47.76149999999996,45.92479999999997,319207.50200000004,234494.5418,1556.8112000000003,87180.54079999999
5879.423699999994,272101.4452,401.8002999999998,5543.664400000008,3981.2241000000004,18433.69480000003,22842.529999999995,39.987600000000015,42.19619999999997,48.9995,47.344000000000044,294403.07800000004,240915.48729999998,77.25149999999991,11880.59859999998
9337.976799999997,490000.7754000002,423.39579999999995,18433.559000000016,4983.260100000001,27289.3418,29208.790400000013,41.7667,45.4242,51.50779999999995,45.93549999999996,386141.3289999999,276585.36029999994,325.1128000000001,185418.42450000008
7155.183600000001,345473.8894000001,287.8415999999999,12921.751400000001,5197.4468,24049.279899999987,26931.90070000002,41.83119999999994,44.47489999999997,0.0,45.95279999999993,458123.4445999997,393879.5595000004,0.0,111842.17130000005
3688.703999999996,143801.44810000004,205.74639999999997,6936.789399999995,3345.9942999999994,16083.276899999997,13140.738800000003,41.49730000000004,44.47900000000001,21.631000000000004,44.489500000000035,282413.7187000001,169952.3172,41.257299999999994,36472.21719999995
7891.727000000001,307013.3563,223.18369999999973,8102.213699999997,3664.247600000003,19868.582299999995,25515.93390000001,40.78030000000004,44.24460000000001,48.45850000000005,47.1825,360606.3737999998,185735.28840000005,765.5491000000001,46528.60319999997
10288.221199999989,274905.9183999998,420.9091999999993,10197.927100000004,6153.1332,24455.946000000014,29983.85080000005,42.998300000000015,46.485100000000045,50.27129999999999,45.369299999999946,712589.7067999992,330594.33280000003,3490.2018999999964,142224.24039999984
6820.833199999997,267102.15070000023,306.4750000000003,6156.5777000000035,2921.5759000000003,28211.79859999998,20948.092900000025,41.81699999999997,43.41330000000003,44.40969999999993,51.82419999999999,361016.95119999995,272080.0771999997,15027.511800000004,7142.003399999992
3066.3493,101858.46539999997,498.2737000000005,4856.6532999999945,1623.4978,16202.908199999983,11092.288600000003,41.871699999999976,44.11540000000004,46.764300000000006,47.97719999999998,338442.0371,181220.5854000002,3378.220599999999,2071.5649999999982
3592.631499999997,212042.43850000005,197.09900000000002,7545.910499999997,4485.168599999995,19451.483099999998,18743.319199999998,41.15520000000001,44.26279999999994,0.0,45.448099999999975,313547.4329000001,186761.2537000002,0.0,95789.4487999999
8129.715499999994,357387.29500000016,452.2253999999998,12606.390799999996,8635.905400000007,30738.114100000006,24053.0883,40.22849999999997,44.320200000000014,49.862300000000005,45.92979999999997,597086.6063000005,263695.81470000005,2549.253599999999,146618.4469000001
2794.9972000000007,95091.62609999998,448.7195000000006,5878.290800000003,2412.537800000003,10543.582699999992,12281.287999999993,41.627400000000016,45.35769999999995,0.0,45.41429999999998,248632.2485000003,119784.28239999992,0.0,33276.89879999998
6162.468500000006,350099.2225000001,298.61050000000023,15683.280600000015,4639.345900000004,25448.782500000005,26451.260599999994,40.73909999999998,44.19519999999997,33.749000000000024,46.06120000000003,429313.0910000001,326576.2199999998,134.3129,116224.82829999995
3804.360299999998,246205.9776000001,208.9473999999999,6619.527199999993,2962.3610000000026,17440.576800000024,17633.396700000012,40.437700000000035,43.109699999999975,23.218000000000004,45.44860000000006,185074.20839999997,174435.09230000008,153.46679999999986,74046.55770000002
8042.933800000006,460823.77930000005,1416.7279000000015,10137.207099999987,5170.100099999999,36805.4662,37725.87300000004,41.35080000000003,43.54849999999996,47.00819999999998,47.367200000000054,950343.0838999997,365609.12839999975,36943.14449999995,200416.8652
10259.471800000007,349230.35549999995,724.9110000000006,16873.524400000006,9493.086,42722.82579999999,43197.16490000002,42.03429999999996,45.766300000000065,50.05780000000001,45.703400000000045,749023.1263000001,496602.9914999998,1323.7154999999982,167304.6381
9980.523200000001,312911.9522,873.6163999999993,14203.577400000002,13632.964999999986,34238.09240000004,46140.94519999995,41.473300000000066,45.40049999999996,48.85189999999999,44.98409999999999,734754.6619,275894.16549999954,1124.9227000000014,143245.75779999982
9156.411100000007,427003.28089999995,358.11269999999985,8188.938000000002,4780.1089999999995,28193.676300000003,31651.552300000018,42.39939999999996,44.33140000000002,46.91879999999999,48.6889,423402.7175000002,269324.84840000025,267.8252999999999,179145.42260000002
2340.840199999999,198758.59299999994,179.81730000000007,2194.835999999997,2094.805000000002,13186.673299999999,12303.259399999999,40.46500000000002,42.99160000000003,46.20480000000004,45.35860000000005,164149.1043999999,132226.72989999995,374.5852000000002,73320.24810000003
7720.4780000000055,305322.44039999996,345.94959999999946,12885.69850000001,6580.086800000002,30690.195700000007,33661.15000000001,41.96999999999997,45.69640000000008,49.96059999999997,45.684400000000025,569993.7984999997,396277.93309999973,1035.1192000000005,118727.66440000007
11304.695299999998,349548.0935,1316.671199999999,11965.508799999989,20214.572800000016,39487.113400000024,45688.1819,41.81360000000004,45.712200000000024,48.68550000000005,45.43939999999994,829675.3601999995,265854.84429999994,1093.0765999999994,206798.67460000014
6373.564900000003,257868.6425000001,200.2221000000001,3418.3215,3247.891700000003,20756.206199999997,19440.588499999994,42.06149999999998,44.45860000000009,46.2059,48.066999999999986,323171.98749999976,208256.3473,205.58590000000015,131145.99620000002
6211.079400000004,310966.36770000006,751.7229000000001,6906.834400000001,3859.2987,22575.59419999999,29654.66390000001,41.39050000000002,43.549200000000035,46.84199999999996,47.421400000000006,829075.1647000003,306038.2837,30786.01709999999,178485.26710000017
11560.475500000008,521333.11379999993,369.57509999999996,12222.802799999989,4694.319300000003,34945.665499999996,41025.16509999999,40.99939999999996,44.35680000000005,0.0,46.133,716820.3596999997,412137.3915999997,0.0,89141.25230000004
4276.8703000000005,84474.82870000001,120.08410000000012,10240.221000000005,3883.8456,11412.4725,14384.762499999993,41.050599999999996,44.0268,49.74120000000003,45.30500000000003,251512.91770000008,92382.43960000007,600.0429000000005,54965.97850000001
2469.4892000000023,84291.641,125.91640000000011,2036.1290999999972,4380.794200000001,14992.893800000005,13892.612300000004,40.959400000000024,44.15599999999995,46.88100000000002,45.039900000000024,360060.5113000002,123182.86869999998,1399.7680999999993,26733.302399999982
7916.826899999998,246759.18210000003,1650.97,17399.807999999994,5567.390700000003,34446.181599999996,30784.4674,40.41880000000001,43.31810000000003,2.265,47.07459999999998,522413.12690000015,264354.1494000001,3.5,185015.85350000008
5842.537500000002,218905.75379999998,714.2229000000007,10247.937100000003,5416.146699999999,24272.60279999998,20491.523999999983,40.43229999999997,44.439700000000066,48.5132,46.822499999999984,614488.6194999999,126925.99980000014,1467.7155999999998,40364.48760000004
47428.71129999995,1803580.235299999,998.3052000000005,41167.62630000007,17556.26,91069.40620000008,89770.31260000002,41.90520000000006,45.22940000000001,53.5483,47.14619999999999,1044548.7584000006,1318060.1755999997,8926.852099999995,482811.3468000006
149667.52270000012,5588087.973599997,2854.3552,108707.98760000002,40477.39380000002,305170.0686999999,376535.27559999964,42.14280000000002,46.159699999999994,51.36470000000001,46.08189999999995,3253680.44,3684179.67,8755.104500000005,1367828.4225999988
4985.467699999998,201392.1333,376.40319999999986,8360.389700000002,4313.800900000003,14691.302400000008,21874.1316,40.34629999999996,42.926899999999996,46.06570000000001,45.38670000000004,269916.2542999998,286558.3762,1676.211700000001,165405.1566
496.11689999999993,19998.538000000004,15.880999999999995,899.4929000000008,31.918499999999995,2259.9902999999986,1366.2932,42.382999999999996,44.01109999999998,44.796899999999965,28.226999999999993,31314.185299999994,17691.263899999987,1286.6571000000004,1966.5282999999988
5397.497000000004,98078.66219999999,198.62819999999996,3850.480900000003,4246.271899999998,15342.372899999982,19753.896199999992,41.051700000000004,44.37990000000006,0.0,46.52979999999996,408119.35609999974,97582.55049999988,0.0,61794.66090000001
1999.4042000000022,99547.61300000001,205.38859999999988,4639.32979999999,2593.1690999999996,10883.958799999999,12770.234500000002,40.179200000000044,43.301700000000004,46.71250000000009,45.870400000000046,238850.21700000003,80756.92859999994,561.0464999999992,32230.618799999953
